Gender,DOB,Degree,Specialization,collegeGPA,GraduationYear,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
m,1988-03-01,M.Tech./M.E.,other,90.0,2013,0.99,1.2114,0.01,-1.3753,0.8637,145000
f,1992-02-28,B.Tech/B.E.,information technology,81.0,2013,-0.3027,-0.2871,0.9322,-2.3895,-0.0943,310000
m,1987-04-24,B.Tech/B.E.,information technology,67.0,2009,-0.2628,-0.5913,0.2366,-0.1727,0.8183,640000
m,1990-09-22,B.Tech/B.E.,information technology,58.0,2013,-0.3027,0.3789,-0.2974,-1.5021,0.2889,240000
f,1992-12-04,B.Tech/B.E.,computer science & engineering,83.02,2014,0.7027,0.7119,1.547,-0.6147,1.0554,300000
f,1991-02-22,B.Tech/B.E.,computer science & engineering,75.35,2012,0.99,0.8784,0.9322,-1.3753,0.2889,320000
f,1990-05-05,B.Tech/B.E.,electronics and electrical engineering,66.68,2013,0.2718,0.7119,0.3174,-1.8824,0.6721,140000
m,1991-02-24,B.Tech/B.E.,electronics and communication engineering,76.0,2012,0.3555,0.8128,-0.6343,-0.4078,0.5419,400000
f,1990-03-21,B.Tech/B.E.,industrial & production engineering,76.5,2012,0.6646,1.5928,0.8171,0.2973,0.8973,480000
m,1987-09-28,MCA,computer application,74.74,2013,0.8463,1.0449,-1.0659,-1.6289,0.6721,250000
m,1991-11-30,B.Tech/B.E.,electronics and communication engineering,77.32,2014,0.1282,-0.2871,0.1637,-0.995,-0.4776,260000
m,1989-01-15,B.Tech/B.E.,electronics & telecommunications,85.2,2010,0.51,0.9688,0.8171,-0.5253,0.6603,200000
f,1991-09-18,B.Tech/B.E.,information technology,72.89,2013,0.4155,0.3789,1.0859,0.2727,0.2889,220000
m,1988-11-15,B.Tech/B.E.,computer science & engineering,75.0,2012,0.7027,0.3789,0.4711,-0.4879,-0.0943,130000
m,1989-06-08,B.Tech/B.E.,electronics and communication engineering,98.4,2010,0.9737,0.6568,0.2366,-1.1128,0.1864,380000
m,1991-03-08,B.Tech/B.E.,computer science & engineering,68.41,2013,0.1282,0.0459,-0.1437,0.9066,0.2889,55000
m,1988-06-22,B.Tech/B.E.,electronics & telecommunications,72.0,2010,0.0464,-0.1232,0.672,0.6498,-1.3934,450000
m,1992-10-27,B.Tech/B.E.,mechanical and automation,75.0,2015,-0.0154,-2.6181,-0.9122,1.9207,-2.2021,240000
m,1993-08-18,B.Tech/B.E.,electronics and communication engineering,63.13,2015,0.99,1.0449,1.7007,-2.0092,0.2889,315000
m,1990-07-06,B.Tech/B.E.,computer engineering,70.82,2013,-1.0208,0.0459,-0.1437,1.4136,0.2889,260000
f,1990-07-07,B.Tech/B.E.,electronics and communication engineering,75.72,2012,-1.4992,-0.5523,-1.5776,1.3549,-0.9194,200000
f,1990-06-01,MCA,computer application,74.0,2014,0.5591,0.2124,0.3174,0.5262,-0.2859,120000
m,1990-11-06,B.Tech/B.E.,electronics and instrumentation engineering,65.4,2013,-1.4606,-0.2793,-0.9245,1.0611,-0.7615,110000
m,1991-02-10,B.Tech/B.E.,computer engineering,66.7,2013,-1.4517,-0.4536,0.4711,-1.6289,0.4805,300000
m,1990-07-28,B.Tech/B.E.,electronics and communication engineering,74.26,2011,0.0464,-2.7754,-1.2148,0.6498,-0.7615,410000
m,1990-06-10,MCA,computer application,75.0,2012,1.1283,1.4368,1.3977,-0.1727,0.1864,150000
m,1992-10-01,B.Tech/B.E.,electronics and communication engineering,63.2,2014,-0.4463,0.3789,0.7785,0.0192,-0.6692,300000
m,1985-09-16,B.Tech/B.E.,electronics and electrical engineering,66.66,2010,-0.5719,0.3448,-0.0537,1.3549,1.1343,320000
m,1989-06-09,B.Tech/B.E.,computer engineering,58.35,2012,0.51,1.1248,0.5269,1.2374,0.8183,235000
f,1989-07-31,B.Tech/B.E.,information technology,82.0,2010,0.2009,0.0328,0.5269,-1.2303,0.6603,415000
m,1991-02-08,B.Tech/B.E.,information technology,66.24,2012,-0.1082,-0.5523,-0.598,-0.6428,-0.9194,270000
m,1990-10-23,B.Tech/B.E.,computer engineering,65.64,2012,-1.6538,-0.5913,-0.4891,0.2973,-0.9194,280000
f,1992-10-31,B.Tech/B.E.,computer science & engineering,71.1,2014,-0.3027,0.7119,-1.6807,-0.1076,0.8637,220000
f,1988-10-02,B.Tech/B.E.,computer engineering,70.0,2010,-0.880999999999999,0.3448,-0.1988,0.0623,0.5024,520000
m,1989-02-12,B.Tech/B.E.,computer engineering,72.0,2011,0.0464,0.5008,0.2366,-0.7603,-0.2875,200000
f,1991-12-26,B.Tech/B.E.,electronics and communication engineering,74.28,2013,0.8463,1.0449,0.7785,0.5262,0.4805,85000
m,1992-02-28,B.Tech/B.E.,computer science & engineering,72.0,2013,-2.272,0.3448,-1.2148,1.23732999999999,-2.0648,250000
m,1991-08-23,B.Tech/B.E.,electronics and communication engineering,77.94,2013,-1.4517,0.3789,0.3174,-0.995,-0.0943,325000
f,1991-12-11,B.Tech/B.E.,electronics and communication engineering,76.3,2013,0.2718,0.3789,0.3174,-0.1076,0.2889,120000
f,1990-09-26,B.Tech/B.E.,electronics and communication engineering,67.0,2013,0.8463,-1.7856,-0.1437,1.5404,-0.8608,120000
m,1988-12-20,B.Tech/B.E.,computer engineering,78.0,2011,-0.2628,-0.2793,-1.3599,0.5323,-0.7615,500000
f,1989-07-30,B.Tech/B.E.,information technology,86.6,2012,1.0896,1.4368,0.0914,-0.4371,-0.1295,425000
m,1991-10-24,B.Tech/B.E.,information technology,81.0,2014,-0.7335,0.0459,-0.1437,-0.4879,-0.8608,240000
m,1991-03-24,B.Tech/B.E.,electronics and communication engineering,65.21,2013,-1.0208,-0.6201,-0.1437,1.4136,-0.0943,105000
f,1988-08-30,MCA,computer application,64.5,2012,-2.5811,-0.0842,-1.5776,1.8249,-0.9194,240000
m,1992-02-18,B.Tech/B.E.,electronics and communication engineering,78.0,2014,-0.0154,0.7119,0.1637,0.7798,-0.8608,350000
f,1990-10-26,B.Tech/B.E.,computer engineering,75.0,2012,0.8578,0.9688,1.1074,-0.349,0.8183,300000
m,1992-04-11,B.Tech/B.E.,electronics and communication engineering,70.8,2014,1.2772,1.3779,-0.6048,-0.7415,0.4805,315000
m,1989-08-12,B.Tech/B.E.,computer engineering,61.3,2012,0.2782,0.1888,-0.344,0.44423,-0.1295,240000
m,1990-10-28,MCA,computer application,74.0,2013,-1.8825,0.3789,0.4711,0.7798,-0.4776,80000
m,1992-05-19,B.Tech/B.E.,electronics and communication engineering,73.6,2014,-0.4463,-0.4536,-1.6807,0.3995,-1.244,310000
m,1990-01-26,MCA,computer application,77.0,2013,-0.8772,-0.1206,1.3933,0.3995,0.2889,155000
m,1993-03-13,B.Tech/B.E.,computer science & engineering,75.4,2014,1.5644,1.2114,-0.7585,-2.136,-1.4356,400000
m,1989-05-15,B.Tech/B.E.,electronics and electrical engineering,68.0,2010,-0.4173,0.3448,0.3817,-0.6428,0.9763,200000
m,1992-08-10,B.Tech/B.E.,mechanical engineering,67.21,2014,0.7027,-0.4536,0.4711,0.7798,-0.4776,100000
m,1991-08-20,B.Tech/B.E.,mechanical engineering,73.8,2013,-0.3027,0.5454,0.4711,0.5262,0.8637,600000
m,1989-11-02,B.Tech/B.E.,electronics & telecommunications,66.0,2010,-2.272,-0.7993,-1.3599,0.5323,-2.1833,505000
m,1992-09-04,B.Tech/B.E.,computer science & engineering,62.42,2014,1.1283,0.9688,0.9623,0.41483,0.0679,95000
m,1990-09-25,B.Tech/B.E.,computer engineering,62.0,2011,0.3555,0.5008,-0.344,-0.4078,-0.1295,180000
m,1990-08-13,B.Tech/B.E.,electrical engineering,78.0,2013,0.7027,-0.4536,-1.2196,-0.8682,-0.8608,265000
m,1992-10-29,B.Tech/B.E.,civil engineering,67.77,2014,-0.4463,-1.1196,-0.9122,1.1601,-2.2021,300000
m,1991-07-24,B.Tech/B.E.,electronics and communication engineering,70.0,2013,-0.0154,0.8784,-0.6048,-0.995,0.4805,350000
m,1992-10-29,B.Tech/B.E.,computer science & engineering,73.2,2015,1.2772,0.7119,1.547,-0.1076,1.0554,220000
m,1992-02-21,B.Tech/B.E.,information technology,71.0,2014,-1.308,-0.2871,-0.2974,0.3995,-1.8189,310000
m,1987-10-05,B.Tech/B.E.,information technology,64.0,2010,-0.1082,0.9688,-0.7794,1.3549,1.2923,525000
f,1992-03-02,B.Tech/B.E.,computer science & engineering,79.0,2014,-0.7335,-0.7866,0.7785,-1.3753,0.2889,150000
f,1988-02-20,B.Tech/B.E.,electronics and communication engineering,79.0,2010,0.3555,0.1888,0.0914,0.5323,0.8183,405000
m,1991-02-04,B.Tech/B.E.,mechanical engineering,66.67,2013,1.5644,-1.1196,0.4711,1.1601,0.4805,175000
m,1989-01-21,B.Tech/B.E.,information technology,69.04,2010,0.6646,0.1888,0.2366,0.0623,0.1864,490000
m,1987-12-20,B.Tech/B.E.,computer engineering,72.22,2011,-1.3447,0.8128,0.3817,-1.4653,0.8183,460000
m,1992-08-16,B.Tech/B.E.,electronics and communication engineering,74.0,2013,-0.159,0.8784,0.3174,1.2869,0.8637,330000
m,1989-09-30,B.Tech/B.E.,information technology,61.2,2011,-0.880999999999999,0.5008,-0.6343,-1.3478,-0.6035,1100000
f,1991-01-26,B.Tech/B.E.,electronics and electrical engineering,77.8,2013,1.7081,0.8784,0.01,-1.3753,0.0973,190000
f,1992-12-22,B.Tech/B.E.,information technology,72.0,2014,1.7081,1.7109,2.1617,-2.2627,0.8637,325000
m,1992-01-22,B.Tech/B.E.,electronics and communication engineering,67.81,2013,1.9953,1.7109,1.7007,-2.136,1.6302,300000
m,1989-11-10,B.Tech/B.E.,electronics and electrical engineering,65.89,2013,-0.4463,0.0459,0.3174,-0.3612,-1.0524,325000
m,1989-06-18,B.Tech/B.E.,electronics and electrical engineering,67.0,2012,0.0464,-0.1232,-1.0697,1.0024,-0.2875,180000
m,1993-05-03,B.Tech/B.E.,electrical engineering,72.0,2014,-0.5116,-1.6191,-0.7585,-0.1076,-0.2511,120000
m,1992-01-06,B.Tech/B.E.,electronics and communication engineering,69.0,2014,1.8517,-1.6191,-1.3733,-1.2486,1.0554,275000
m,1991-04-01,M.Tech./M.E.,electronics,71.0,2014,1.8517,0.2124,2.1617,-2.0092,-0.2859,40000
m,1990-10-01,B.Tech/B.E.,mechanical engineering,73.6,2012,-0.5719,1.2028,-0.8157,0.41483,-0.2875,410000
m,1992-07-30,B.Tech/B.E.,electronics and communication engineering,70.0,2014,0.99,-0.9531,1.0859,0.5262,-0.0943,100000
m,1994-01-17,B.Tech/B.E.,computer science & engineering,72.3,2015,-0.5899,-0.7866,-1.2196,0.9066,-0.8608,350000
m,1990-10-01,MCA,computer application,74.95,2014,-0.3027,-1.4526,-0.2974,1.6672,0.8637,50000
m,1992-04-24,B.Tech/B.E.,electronics and communication engineering,80.0,2013,1.1336,1.5293,0.3034,-1.8824,0.9404,485000
m,1991-07-31,B.Tech/B.E.,electronics and communication engineering,62.0,2013,-1.0208,0.3789,-1.2196,-0.995,-0.0943,240000
m,1991-01-12,B.Tech/B.E.,computer science & engineering,70.0,2013,-0.5899,-0.6201,0.1637,0.1459,-0.6692,300000
m,1992-09-01,B.Tech/B.E.,electronics and communication engineering,69.3,2013,0.5591,-1.1196,-0.9122,-1.5021,-0.6692,330000
m,1990-04-12,B.Tech/B.E.,information technology,72.0,2012,-0.4173,0.3448,-0.1988,0.17983,-0.0506,100000
f,1988-07-13,B.Tech/B.E.,computer engineering,65.0,2011,0.6646,0.8128,-0.344,-0.2902,0.1864,275000
m,1988-04-17,B.Tech/B.E.,computer engineering,68.5,2010,1.2828,1.2808,0.0914,0.1798,0.6603,545000
m,1991-05-02,B.Tech/B.E.,computer science & engineering,80.0,2013,-1.8083,-2.4243,-2.0131,-0.0552,-2.9731,120000
m,1991-09-01,B.Tech/B.E.,electronics and electrical engineering,78.4,2013,-0.0154,1.2114,1.0859,-1.2486,0.2889,175000
m,1991-10-19,B.Tech/B.E.,electronics and communication engineering,77.7,2013,0.8463,0.0459,1.0859,0.2727,1.6302,120000
m,1991-08-05,B.Tech/B.E.,instrumentation engineering,84.0,2014,-0.4463,0.3789,0.7785,0.2727,-0.6692,200000
m,1988-01-01,B.Tech/B.E.,computer science & engineering,59.0,2012,-0.7651,0.0328,0.0914,1.4136,0.0284,180000
m,1990-01-31,B.Tech/B.E.,computer engineering,88.3,2012,-1.4606,-1.8393,-1.6502,0.2679,-1.8673,395000
m,1990-04-13,B.Tech/B.E.,industrial & production engineering,81.9,2013,-1.1644,-0.7866,-1.2196,0.653,-1.6273,600000
m,1991-09-23,B.Tech/B.E.,electronics and communication engineering,72.5,2014,0.8463,0.8784,1.7007,-0.4879,0.0973,400000
m,1991-10-08,B.Tech/B.E.,computer science & engineering,72.0,2013,-1.0208,-0.2871,-0.9122,0.0192,-2.0105,340000
m,1991-01-11,B.Tech/B.E.,electronics and communication engineering,64.0,2013,-0.0696,0.5008,-0.6343,-0.26087,-0.9194,200000
m,1991-02-14,B.Tech/B.E.,computer engineering,67.0,2010,1.7465,1.5928,0.8171,-0.4078,0.6603,180000
m,1991-10-20,B.Tech/B.E.,electronics and communication engineering,69.0,2014,-0.159,-0.1206,0.4711,0.7798,0.6721,145000
m,1991-07-30,B.Tech/B.E.,electronics and communication engineering,68.0,2012,-0.5899,0.5454,0.1637,1.1601,1.247,205000
f,1991-04-22,B.Tech/B.E.,computer engineering,85.9,2013,-0.7335,0.7119,0.9322,-0.6147,1.0554,410000
m,1991-02-12,B.Tech/B.E.,electronics and communication engineering,73.0,2014,1.7081,0.3789,0.7785,-2.136,0.6721,150000
f,1991-07-24,B.Tech/B.E.,electronics and communication engineering,87.0,2012,1.4374,1.4368,-0.598,-1.7004,0.1864,160000
m,1991-03-31,B.Tech/B.E.,mechanical engineering,87.2,2012,-0.3014,0.3448,-0.344,-0.43717,0.3444,495000
m,1990-04-19,B.Tech/B.E.,electronics and communication engineering,69.0,2013,0.1282,0.5454,-0.6048,0.0192,-1.0524,250000
m,1988-04-10,B.Tech/B.E.,electronics and electrical engineering,54.0,2011,-3.5085,-1.9953,-0.7794,0.2973,-1.3934,600000
m,1989-07-24,B.Tech/B.E.,electronics and communication engineering,60.38,2011,-0.5719,-0.7473,-0.1988,0.0623,-1.3934,360000
m,1991-12-24,B.Tech/B.E.,electronics and communication engineering,82.9,2013,1.1336,1.2114,0.1637,-2.136,1.247,225000
m,1992-09-19,B.Tech/B.E.,computer science & engineering,67.27,2014,0.8463,0.5454,1.2396,-0.7415,1.0554,450000
f,1992-04-24,B.Tech/B.E.,computer science & engineering,77.6,2013,0.1282,-0.6201,0.1637,-0.3612,0.0973,150000
f,1991-06-25,B.Tech/B.E.,information technology,67.84,2014,0.5591,0.3789,0.9322,-0.7415,-0.0943,150000
m,1991-07-03,B.Tech/B.E.,electronics and electrical engineering,54.0,2012,-0.5719,-1.2543,0.163999999999999,1.11982999999999,-1.3934,205000
m,1991-05-05,B.Tech/B.E.,information technology,66.88,2013,-0.159,0.0459,0.01,0.2727,0.4805,180000
m,1991-03-16,B.Tech/B.E.,electronics and communication engineering,69.1,2013,-0.4463,0.5454,1.3933,-0.7415,0.8637,300000
m,1990-08-10,B.Tech/B.E.,information technology,75.4,2011,0.8192,0.5008,0.8171,-0.4078,0.1864,560000
m,1989-03-29,B.Tech/B.E.,electronics and communication engineering,93.6,2011,-0.4173,0.6568,-0.9245,-0.4078,0.8183,655000
m,1992-05-16,B.Tech/B.E.,computer science & engineering,70.4,2014,-0.0154,0.2124,0.4711,0.1459,0.6721,190000
m,1989-10-10,B.Tech/B.E.,computer engineering,72.4,2011,-1.9629,-1.0593,-0.7794,0.7673,-0.6035,215000
m,1992-10-23,B.Tech/B.E.,electronics and communication engineering,78.0,2013,0.2718,0.3789,-0.7585,-0.6147,0.0973,500000
m,1991-07-05,B.Tech/B.E.,computer science & engineering,65.6,2013,0.99,-0.2871,-0.2974,0.5262,-2.3937,95000
f,1991-08-14,B.Tech/B.E.,electronics and communication engineering,80.14,2012,1.59199999999999,1.5538,-1.5776,-0.8778,-0.9194,325000
f,1991-06-19,B.Tech/B.E.,electronics and electrical engineering,80.7,2012,-1.1901,-0.7863,0.0552,1.7074,-1.0774,50000
f,1988-05-21,B.Tech/B.E.,electrical engineering,65.0,2010,0.6646,-1.0593,0.2366,-1.1128,0.6603,560000
m,1990-06-16,B.Tech/B.E.,electronics and communication engineering,63.0,2011,-0.159,-0.6201,-0.2974,-1.1218,0.0973,230000
f,1988-12-17,MCA,computer application,84.3,2012,0.6646,0.8128,-0.9245,-1.3478,0.4234,415000
f,1992-08-27,B.Tech/B.E.,electronics and communication engineering,77.3,2013,-0.3027,0.8784,0.9322,0.7798,-0.0943,100000
m,1992-10-30,B.Tech/B.E.,electrical engineering,76.0,2014,-0.159,0.0459,0.7785,0.0192,0.2889,215000
m,1991-12-08,B.Tech/B.E.,computer science & engineering,71.0,2014,1.1336,1.2114,0.6248,-1.2486,1.247,180000
m,1992-06-17,B.Tech/B.E.,electronics and communication engineering,70.02,2013,-1.0208,0.0459,1.547,0.3995,0.8637,375000
m,1990-04-10,B.Tech/B.E.,computer engineering,73.3,2013,-0.3027,1.0449,1.547,1.6672,-0.2859,380000
m,1992-11-30,B.Tech/B.E.,electronics and communication engineering,69.0,2014,-1.1644,0.2124,-0.2974,0.0192,-1.0524,180000
m,1990-03-05,MCA,computer application,60.0,2012,0.8463,1.0449,-1.2196,0.7798,-0.0943,95000
f,1989-12-09,B.Tech/B.E.,computer engineering,81.0,2012,1.59199999999999,1.5928,1.2525,-1.1128,-0.6035,120000
m,1991-08-19,B.Tech/B.E.,electronics and electrical engineering,62.0,2014,1.1336,1.5444,1.8543,-1.7556,0.0973,325000
m,1990-04-21,B.Tech/B.E.,electronics & telecommunications,67.0,2011,0.51,0.8128,0.5269,1.0024,-0.4455,240000
m,1992-02-07,B.Tech/B.E.,information technology,67.6,2012,1.5644,0.8784,1.2396,-2.643,0.0973,110000
m,1990-10-21,B.Tech/B.E.,information technology,72.16,2012,-1.9629,0.1498,0.925999999999999,0.53233,-0.4455,390000
m,1992-12-02,B.Tech/B.E.,electronics and electrical engineering,74.2,2014,0.5591,0.0459,0.3174,-0.8682,-0.0943,450000
m,1986-11-01,MCA,computer application,85.2,2011,0.0464,0.9688,0.3817,-1.3478,-0.2875,700000
m,1987-03-10,MCA,computer application,77.0,2011,0.8192,-0.4353,0.8171,-0.4078,0.0284,360000
m,1987-08-27,B.Tech/B.E.,electronics and communication engineering,73.8,2011,-1.1901,0.9688,0.3817,0.0623,0.8183,330000
m,1993-04-21,B.Tech/B.E.,mechanical engineering,60.7,2014,0.5591,1.0449,-0.2974,-1.6289,0.6721,210000
m,1989-02-24,MCA,computer application,64.2,2013,1.5644,0.0459,1.2396,-1.2486,0.4805,300000
m,1988-05-11,B.Tech/B.E.,electronics and instrumentation engineering,80.7,2011,-0.1082,-1.2153,-1.3599,-0.6428,-0.1295,435000
m,1993-02-12,B.Tech/B.E.,information technology,79.0,2014,1.7081,0.7119,1.2396,-1.8824,-0.2859,315000
f,1988-06-25,B.Tech/B.E.,electronics and instrumentation engineering,61.0,2010,0.2009,0.8128,-0.344,-0.5253,0.6603,50000
m,1989-09-14,B.Tech/B.E.,computer engineering,61.65,2011,-0.7264,-0.4353,-0.0537,-0.0552,0.1864,180000
f,1993-05-31,B.Tech/B.E.,electronics and communication engineering,75.0,2014,0.4155,1.0449,-0.1437,-1.2486,-0.4776,305000
m,1991-05-25,B.Tech/B.E.,mechanical engineering,77.37,2012,0.8192,1.5928,0.672,3.235,-0.8799,550000
m,1990-11-01,B.Tech/B.E.,electronics and communication engineering,67.46,2012,-1.6538,1.1248,0.8171,-0.0552,-0.406,300000
m,1985-11-24,B.Tech/B.E.,information technology,54.75,2010,-0.5719,-0.5913,-0.7794,-0.5253,0.3444,220000
m,1990-12-26,B.Tech/B.E.,information technology,71.9,2012,-1.308,-0.4536,0.01,0.1459,-1.0524,325000
f,1992-05-14,B.Tech/B.E.,computer science & engineering,73.0,2014,0.4155,1.2114,0.4711,-0.4879,0.2889,320000
m,1990-11-04,B.Tech/B.E.,information technology,73.0,2013,-0.5899,-0.4536,-0.6048,0.9066,-0.4776,345000
f,1990-08-01,B.Tech/B.E.,computer engineering,83.7,2012,0.3555,-0.2793,0.2366,1.4724,0.5419,115000
m,1993-01-19,B.Tech/B.E.,computer science & engineering,74.86,2014,-1.0208,0.7119,0.4711,-0.2344,0.2889,180000
m,1991-06-03,B.Tech/B.E.,computer science & engineering,85.8,2012,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605,360000
m,1988-05-29,MCA,computer application,87.0,2012,-0.7264,-1.0593,-1.0697,0.7673,-2.3017,310000
m,1989-05-07,B.Tech/B.E.,computer engineering,67.1,2011,1.4374,0.5008,1.3977,0.2973,-0.2875,435000
m,1992-12-25,B.Tech/B.E.,information technology,75.0,2014,-0.159,-0.2871,0.01,-0.6147,0.2889,325000
m,1990-02-10,B.Tech/B.E.,computer science & engineering,71.8,2013,0.1282,0.5454,-1.3733,-1.2486,0.6721,320000
f,1991-06-15,B.Tech/B.E.,electronics & instrumentation eng,68.2,2012,-0.0154,0.5454,0.7785,-1.5021,-1.0524,205000
m,1991-01-22,B.Tech/B.E.,electronics and communication engineering,75.9,2013,-0.8772,-0.2871,-2.1418,0.2727,-0.6692,325000
f,1989-07-01,B.Tech/B.E.,computer engineering,78.24,2011,-0.4173,0.9688,0.5269,1.2374,0.1864,600000
f,1992-08-22,B.Tech/B.E.,mechanical engineering,71.9,2013,0.5591,1.0449,1.2396,-0.8682,0.0973,345000
m,1992-06-25,B.Tech/B.E.,computer science & engineering,70.35,2016,0.1282,0.2124,-0.9122,1.0333,-0.0943,325000
m,1991-07-05,B.Tech/B.E.,mechanical engineering,63.0,2012,0.3555,0.3002,-0.824,-0.99527,-0.1295,255000
m,1988-09-16,MCA,computer application,79.29,2013,-0.7335,-0.9531,-1.6807,0.3995,-1.0524,100000
m,1992-01-20,B.Tech/B.E.,computer science & engineering,72.0,2014,1.5644,1.5444,0.7785,0.1459,0.8637,185000
m,1988-04-17,MCA,computer application,66.39,2011,-0.5719,1.1248,0.8171,-0.9953,0.1864,300000
m,1987-05-26,B.Tech/B.E.,information technology,55.0,2012,-1.9629,-1.2543,-0.2714,0.0623,-0.2875,190000
m,1990-04-06,B.Tech/B.E.,electrical engineering,72.0,2012,0.9737,0.2668,-1.7954,-1.4653,-0.2875,120000
m,1992-05-19,B.Tech/B.E.,electrical engineering,69.0,2013,0.2718,-0.4536,0.7785,-2.5163,-0.2859,200000
f,1994-09-10,B.Tech/B.E.,information technology,75.0,2014,1.2772,1.2114,0.01,-1.1218,0.4805,180000
f,1989-04-10,B.Tech/B.E.,computer engineering,73.46,2011,0.3555,1.2808,0.2366,1.3549,1.2923,170000
m,1989-04-24,B.Tech/B.E.,computer engineering,70.0,2010,0.3555,1.2808,1.3977,-0.9953,-0.2875,370000
m,1990-07-29,B.Tech/B.E.,mechanical engineering,79.4,2012,-1.8083,-0.9033,-1.0697,0.2973,-0.406,155000
f,1992-03-20,B.Tech/B.E.,computer science & engineering,70.42,2014,-0.159,0.0459,-0.4511,-0.3612,-0.0943,200000
m,1990-02-10,B.Tech/B.E.,computer engineering,67.95,2012,-0.1082,0.9688,-0.0537,0.7673,-0.2875,550000
f,1991-04-02,B.Tech/B.E.,information technology,54.68,2012,-1.6538,0.5008,1.1437,1.2374,-0.4455,195000
m,1991-10-24,B.Tech/B.E.,computer science & engineering,84.0,2012,-2.272,-0.9033,-0.6343,0.4148,-1.4724,400000
m,1992-06-23,B.Tech/B.E.,computer science & engineering,70.52,2013,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,200000
m,1991-03-01,B.Tech/B.E.,electronics and communication engineering,75.0,2012,-0.5719,0.7348,0.3817,0.1798,-0.4455,530000
m,1992-05-15,B.Tech/B.E.,computer science & engineering,75.04,2014,0.1282,-0.4536,-0.2974,0.5262,-2.0105,325000
f,1992-11-11,B.Tech/B.E.,electronics and communication engineering,70.08,2013,1.4208,0.2124,0.4711,-0.995,0.8637,150000
m,1990-01-20,B.Tech/B.E.,electrical engineering,80.3,2012,0.2782,-0.4353,-0.1988,0.7086,-0.7615,375000
m,1990-12-25,B.Tech/B.E.,electronics and communication engineering,64.06,2014,-0.0154,0.3789,0.6248,0.9066,0.6721,225000
m,1989-12-10,B.Tech/B.E.,electronics and communication engineering,68.2,2011,1.4374,0.3448,0.0914,-0.0552,0.5024,120000
m,1990-02-05,B.Tech/B.E.,computer science & engineering,64.25,2013,-1.0208,-0.2871,0.1637,-0.3612,1.0554,240000
m,1992-03-18,B.Tech/B.E.,civil engineering,75.0,2014,1.5644,1.7109,0.7785,-0.8682,1.247,375000
m,1990-08-02,B.Tech/B.E.,mechanical and automation,75.39,2013,-0.159,0.8784,0.3174,0.2727,0.4805,180000
m,1992-01-29,B.Tech/B.E.,information technology,78.6,2013,-0.8772,0.7119,0.4711,-0.1076,0.6721,520000
